FID,Name_Commo,DBH_inches,CommonName,DBHLastUpd,Mapid_,TreeHeight,CrownWidth,WoodCondit,FoliageCon,HazardTree,Removal,OverRoador,Against_Ov,PruningNee,Structura2,LightningP,Lightning2,AirSpadeNe,AirSpadeDo,NextRootCo,FertilizeN,FertilizeD,SpecialSta,Pests,DateofPlan,SizeatPlan,SourceofTr,FundingBy_,Wilt_Pruf,TrunkWrap,DateRemove,DBHatRemov,ReasonForR,Photo1,Photo2,Photo3,Notes,POINT_X,POINT_Y
804,Pin Oak,9, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645782.7333,1452122.617
805,Pin Oak,9, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645792.6614,1452126.5
806,Pin Oak,14, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645814.063,1452120.684
807,Pin Oak,12, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645825.8466,1452109.206
808,Pin Oak,16, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645844.0481,1452109.77
809,Pin Oak,14, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645859.5759,1452096.68
810,Pin Oak,7, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645856.2437,1452065.816
811,Pin Oak,15, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645879.267,1452090.988
812,Pin Oak,12, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645891.4013,1452079.755
813,Pin Oak,16, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645909.8019,1452075.766
814,Pin Oak,12, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645967.3546,1452042.151
815,Pin Oak,15, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645975.6433,1452027.395
816,American Beech,5, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646038.0304,1452009.868
817,Crabapple,0, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646051.1841,1452070.316
818,Crabapple,0, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646070.0243,1452061.783
819,Crabapple,0, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646085.1615,1452052.91
820,Red Maple,9, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646107.2279,1451988.017
821,Red Maple,10, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646119.5082,1452010.721
822,Red Maple,10, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646131.1645,1452033.061
823,Red Maple,6, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646141.5639,1452053.961
824,Red Maple,11, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646153.783,1452079.401
825,Pin Oak,15, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646123.5468,1452177.731
826,White Pine,8, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646130.6567,1452211.158
827,White Pine,12, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646125.1118,1452221.759
828,White Pine,8, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646132.3042,1452235.466
829,White Pine,9, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646122.4227,1452241.793
830,Austrian Pine,12, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646111.9848,1452279.984
831,Austrian Pine,9, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646110.977,1452288.665
832,Austrian Pine,7, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646109.9664,1452297.087
833,Austrian Pine,13, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646119.0887,1452280.489
834,Austrian Pine,16, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646102.668,1452297.187
835,Austrian Pine,13, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646091.3144,1452300.809
836,Red Maple,12, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646152.7816,1452298.281
837,Red Maple,9, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646192.8321,1452299.498
838,Red Maple,6, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646210.1282,1452315.068
839,White Oak,19, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646167.3932,1452454.509
840,Red Maple,6, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646134.4065,1452482.873
841,Red Maple,11, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646112.735,1452503.186
842,White Oak,25, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646078.427,1452543.784
843,White Oak,54, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646021.1025,1452550.605
844,White Oak,21, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646069.9398,1452483.189
845,Norway Maple,0, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645706.0897,1452689.876
846,Norway Maple,14, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645733.4435,1452665.106
847,Austrian Pine,6, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645762.5114,1452673.427
848,Sugar Maple,24, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645764.015,1452662.143
849,Austrian Pine,0, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645778.1294,1452665.772
850,Austrian Pine,0, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645791.6355,1452651.85
851,Austrian Pine,0, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645799.074,1452643.211
852,Austrian Pine,0, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645795.2345,1452629.983
853,Austrian Pine,0, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645807.5838,1452621.715
854,Austrian Pine,0, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645813.7769,1452610.378
855,Austrian Pine,14, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645784.1855,1452774.117
856,Austrian Pine,16, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645778.7175,1452783.362
857,Austrian Pine,13, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645775.5946,1452792.494
858,Austrian Pine,11, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645774.1902,1452803.507
859,Austrian Pine,13, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645773.4397,1452814.491
860,Austrian Pine,15, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645774.4459,1452826.685
861,Austrian Pine,12, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645782.3876,1452809.984
862,Austrian Pine,14, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645789.2987,1452822.555
863,Austrian Pine,13, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645798.5916,1452819.377
864,Bradford Pear,16, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645786.9134,1452798.959
865,Bradford Pear,19, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645792.502,1452784.237
866,Bradford Pear,13, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645794.9034,1452808.759
867,Austrian Pine,14, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646018.9095,1452814.762
868,Austrian Pine,9, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645970.4734,1452813.543
869,Austrian Pine,16, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645947.4441,1452815.777
870,Austrian Pine,14, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645935.2646,1452817.522
871,Austrian Pine,13, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645953.3728,1452805.652
872,Austrian Pine,15, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645905.5283,1452815.372
873,Austrian Pine,12, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645915.7585,1452811.16
874,Austrian Pine,11, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645932.8586,1452804.148
875,Austrian Pine,9, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645922.2605,1452803.639
876,Austrian Pine,10, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645902.8262,1452805.419
877,Austrian Pine,11, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645898.8248,1452797.142
878,Austrian Pine,11, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645925.6086,1452791.662
879,Bradford Pear,23, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645879.0951,1452785.406
880,Austrian Pine,12, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645904.9851,1452784.729
881,Austrian Pine,13, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645916.0887,1452784.759
882,Bradford Pear,15, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645890.4755,1452776.142
883,Bradford Pear,16, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645877.6387,1452770.35
884,Austrian Pine,12, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645910.4852,1452773.429
885,Austrian Pine,10, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645902.5485,1452766.966
886,Austrian Pine,14, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645891.8458,1452761.444
887,Austrian Pine,11, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645878.5063,1452753.559
888,Silver Maple,37, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645878.2156,1452719.1
889,Pin Oak,19, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645890.1351,1452699.513
890,Pin Oak,22, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645887.0686,1452676.764
891,Pin Oak,19, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645914.2593,1452657.059
892,Pin Oak,19, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645935.9996,1452635.308
893,Pin Oak,19, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645957.9357,1452643.34
894,Pin Oak,16, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645984.4528,1452638.609
895,Pin Oak,14, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646006.9594,1452649.16
896,White Oak,42, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646137.5819,1452567.173
897,Red Oak,16, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646148.9081,1452554.262
898,Red Oak,12, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646147.3679,1452540.545
899,Red Oak,20, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646143.4249,1452539.797
900,Red Oak,17, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646146.792,1452536.848
901,White Oak,33, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646175.8244,1452532.1
902,White Oak,26, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646194.2806,1452519.737
903,White Oak,24, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646187.2599,1452473.315
904,White Oak,29, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646210.5962,1452476.831
905,White Oak,26, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646234.8185,1452490.542
906,White Oak,32, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646249.4224,1452491.528
907,Crabapple,0, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646213.8102,1452576.991
908,Pin Oak,25, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646238.1549,1452579.995
909,Pin Oak,23, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646260.7235,1452546.308
910,European Beech,14, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646290.9226,1452497.334
911,White Oak,23, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646213.6063,1452439.494
912,White Oak,25, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646243.6222,1452450.211
913,White Oak,21, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646251.994,1452455.086
914,White Oak,33, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646276.43,1452443.603
915,European Beech,14, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646293.2167,1452424.466
916,Blue Spruce,0, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646257.4559,1452375.213
917,Hawthorn,0, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646312.9697,1452376.683
918,Red Maple,5, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646314.7621,1452360.266
919,Red Maple,3, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646319.6535,1452333.971
920,Hawthorn,0, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646344.6779,1452361.492
921,Hawthorn,0, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646351.0364,1452362.734
922,Hawthorn,0, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646350.4759,1452357.457
923,Red Maple,5, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646347.8714,1452327.321
924,Hawthorn,0, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646351.5704,1452351.676
925,Crabapple,0, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646363.164,1452332.113
926,Crabapple,0, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646378.2372,1452335.167
927,Crabapple,0, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646393.3563,1452337.857
928,Crabapple,0, ,2012-03-12,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646408.4342,1452339.998
929,Red Maple,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646005.1421,1451695.894
930,Red Maple,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645994.981,1451673.298
931,Red Maple,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645990.672,1451630.605
932,Serviceberry,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645989.7001,1451607.623
933,European Beech,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645996.7351,1451556.584
934,Red Maple,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645965.9742,1451591.703
935,Red Oak,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646022.2191,1451535.501
936,Austrian Pine,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646007.9148,1451525.548
937,Balsam Fir,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646044.1593,1451502.094
938,Balsam Fir,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646043.2142,1451491.414
939,Austrian Pine,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646149.3802,1451458.584
940,Austrian Pine,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646239.1271,1451457.413
941,Austrian Pine,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646244.0844,1451469.2
942,Austrian Pine,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646252.4787,1451470.656
943,Austrian Pine,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646251.319,1451477.196
944,Austrian Pine,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646254.5195,1451484.651
945,Red Oak,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646319.6485,1451525.589
946,Austrian Pine,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646315.7017,1451531.784
947,Austrian Pine,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646321.6762,1451537.021
948,Austrian Pine,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646319.5001,1451543.919
949,Norway Maple,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646296.6753,1451573.704
950,Green Ash,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646438.4783,1451628.952
951,Norway Maple,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646368.0978,1451492.453
952,Norway Maple,9, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646370.3738,1451477.384
953,Douglas Fir,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646367.0904,1451473.336
954,Norway Maple,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646375.9402,1451462.975
955,Norway Maple,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646374.0106,1451452.352
956,Douglas Fir,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646359.4757,1451452.095
957,Norway Maple,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646347.3811,1451599.134
958,Norway Maple,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646366.5104,1451590.192
959,Norway Maple,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646387.0778,1451584.603
960,Norway Maple,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646348.3224,1451548.437
961,Norway Maple,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646361.9874,1451544.37
962,Norway Maple,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646375.3081,1451526.742
963,Norway Maple,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646369.0395,1451516.111
964,Boxelder,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646353.5541,1451429.357
965,Boxelder,0, ,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646342.9359,1451402.234
